Id,SalePrice
1689,184786.15949108935
1690,184930.15301468514
1691,176969.95295063505
1692,242073.79829463013
1693,170990.75475226738
1694,178920.56061768832
1695,169188.26977934115
1696,273194.19341092755
1697,170269.75026149393
1698,344878.8314638596
1699,257739.8858025854
1700,248767.10611108708
1701,265627.30914076214
1702,266476.5190340757
1703,260320.78503620616
1704,314651.0383820874
1705,223094.5924475885
1706,338646.77876506676
1707,212893.36665844164
1708,208257.59192775466
1709,249172.00712817934
1710,226430.4198382816
1711,243011.24125646442
1712,268836.48478174466
1713,284191.5862654861
1714,217514.42547431806
1715,191588.21828101206
1716,186184.63422833572
1717,175370.78937640358
1718,143229.93786713303
1719,212143.30942883482
1720,245850.5747850125
1721,163863.98827591175
1722,134632.18525875127
1723,166977.08205978398
1724,210842.0252804157
1725,236675.48496852184
1726,187974.68199338336
1727,162535.6741480742
1728,188385.00939537399
1729,163485.86758180085
1730,152837.73964525468
1731,123941.11382301337
1732,134581.95701077548
1733,110730.24144029213
1734,125175.81463230118
1735,134750.48451139577
1736,122842.88421762944
1737,234605.6335095717
1738,215219.02365126394
1739,256718.1493012984
1740,224865.07066699956
1741,187868.04168539582
1742,167968.12916154138
1743,177185.54105289193
1744,228043.44941789095
1745,191458.8160845938
1746,197855.55029496746
1747,197699.66989744813
1748,195869.94953922936
1749,158733.4829159013
1750,142754.90692149245
1751,209832.52406948895
1752,126527.76676881801
1753,139720.2983866648
1754,202134.79604529258
1755,161288.0587527657
1756,130096.97749940568
1757,119844.15663437164
1758,148853.1075703065
1759,157479.2492183517
1760,158195.7444010065
1761,156569.21240807328
1762,168718.05585230258
1763,165647.9295698507
1764,117860.78264718856
1765,163557.162032444
1766,172539.81636084753
1767,195582.578543594
1768,140962.75801941784
1769,163366.83165009788
1770,138492.35375586725
1771,131550.8548325497
1772,127697.33453638144
1773,132281.38613211334
1774,127318.76589273977
1775,128254.61511830387
1776,113042.27857338
1777,108332.36606011176
1778,132145.01001479308
1779,101302.24232429147
1780,173051.05578962356
1781,125444.24850824443
1782,92829.69373223808
1783,138997.8718495787
1784,97064.35338819447
1785,114563.64452821272
1786,125125.1025829223
1787,165475.1573931056
1788,61737.4325976026
1789,85032.48239524594
1790,84523.66962348872
1791,181079.94960569637
1792,153306.88529963928
1793,130141.90283342151
1794,143275.52911372815
1795,132337.26958170932
1796,117814.30469653472
1797,125680.36975155551
1798,120487.59564066422
1799,97443.07794942318
1800,118867.48777221896
1801,136404.88816502807
1802,130760.62098220205
1803,147826.48975588143
1804,143805.51809937035
1805,137290.68885357238
1806,127787.54955832205
1807,126701.4312628648
1808,115418.96324955253
1809,110971.30216051423
1810,142342.87182341516
1811,105683.38403718825
1812,101080.37022307336
1813,123152.70088245739
1814,86325.83270553523
1815,62170.647793202246
1816,94333.6409293046
1817,105332.11179935507
1818,141753.55684570497
1819,116613.03661804515
1820,65658.41726954181
1821,105169.72531229412
1822,142694.92013322152
1823,59544.70030290144
1824,126699.66487221104
1825,120786.8610978631
1826,91107.88922224213
1827,109676.4120935763
1828,133466.71152381072
1829,118029.1583442452
1830,134537.00885544243
1831,145358.62243274343
1832,101231.1498001976
1833,141532.3633653706
1834,122796.76293092217
1835,147588.89489986707
1836,123483.32847073094
1837,91575.0935385545
1838,124598.26397248646
1839,89087.55983013238
1840,153619.80716998072
1841,143794.27371666295
1842,75885.63166624446
1843,138066.66389098234
1844,130091.88563836362
1845,127735.92372119498
1846,149614.68272711372
1847,145997.13661107307
1848,56473.50091609736
1849,103132.67766004485
1850,113692.43389990997
1851,154931.36940991262
1852,127840.68145102983
1853,129706.89382167073
1854,171399.1441748659
1855,147195.52757221746
1856,216285.45594292632
1857,125647.8951078988
1858,146422.54020015907
1859,123157.18242330667
1860,158246.43316488533
1861,121012.3334878553
1862,288734.4891765092
1863,282221.4127770887
1864,282221.4127770887
1865,324540.15001364663
1866,333269.32500075334
1867,236407.63745385088
1868,311598.9347784016
1869,212796.4738875148
1870,240321.43364160677
1871,246247.23951688304
1872,181859.7784125919
1873,213919.94117977872
1874,141685.77620712848
1875,216248.95201378586
1876,199660.86797467055
1877,225610.59644420433
1878,209994.9417879817
1879,121174.34286598825
1880,136069.19776472935
1881,253473.02306832158
1882,259109.96464314574
1883,197745.93454378864
1884,211067.5255194279
1885,268666.92855742417
1886,282367.2327409793
1887,218132.5989445472
1888,301610.05224563566
1889,174755.7509269428
1890,136800.79023301313
1891,144132.42639922648
1892,104748.11255790853
1893,125427.8201811745
1894,132944.65567626266
1895,137370.50267030354
1896,125607.46525310402
1897,109748.60175644788
1898,110563.42853446688
1899,130463.20764545836
1900,124817.6070617692
1901,154519.58061716094
1902,121937.88098551915
1903,205159.10633246752
1904,128667.33560880326
1905,161228.5078369428
1906,155198.65958881727
1907,157606.35334431232
1908,111434.6560812748
1909,127266.43166473978
1910,124740.90336292666
1911,186105.95636360382
1912,206740.6551251651
1913,142622.42162918736
1914,66695.1511628143
1915,290477.3962911422
1916,66559.3628661231
1917,261869.95989065478
1918,138186.52918662404
1919,167374.8637062795
1920,186294.29003552106
1921,352031.2220869518
1922,316957.6550740036
1923,198273.80537354856
1924,221281.1748975475
1925,217313.30584597046
1926,331407.86024257797
1927,129065.15769326364
1928,159814.04275649038
1929,119722.6907616701
1930,141684.7469992513
1931,149047.6894469959
1932,143822.04569278404
1933,161451.7128270078
1934,185171.16431960367
1935,183883.7012835273
1936,190625.5972061609
1937,180791.6208739611
1938,178850.90391389737
1939,247576.6675624966
1940,184681.68187414986
1941,183207.7671475373
1942,182320.51642090353
1943,200281.1276369039
1944,307764.72445926943
1945,293089.1623922155
1946,119395.57945167791
1947,314294.2830050671
1948,157611.53158150712
1949,250135.44327433297
1950,174010.28238212448
1951,205884.10901077924
1952,198661.89450269606
1953,164502.26406580786
1954,189373.37133477494
1955,131142.30048516035
1956,252810.20328446355
1957,154163.93446924005
1958,316371.39407200634
1959,148554.70217689857
1960,118039.17743016448
1961,124841.581413235
1962,94249.18855374669
1963,99664.5828126079
1964,109536.09345392411
1965,144096.88954111194
1966,136456.28354221242
1967,292248.02683306
1968,331039.2224932086
1969,324721.0530970568
1970,350528.998985473
1971,358165.9599164686
1972,348634.8419292483
1973,264960.2496286317
1974,326657.92778958613
1975,315200.3364856161
1976,271602.84756303276
1977,338714.5701076504
1978,284883.28499173897
1979,301395.8801739203
1980,198145.03078966853
1981,332259.0343550993
1982,219676.5905357452
1983,192931.0480883488
1984,167222.04247970018
1985,212827.90726530962
1986,225857.0140573641
1987,169925.68318327673
1988,181233.44766880438
1989,183770.18728047362
1990,215332.41461641446
1991,237526.26204503613
1992,217636.6718009623
1993,172853.79065969712
1994,266482.14049846464
1995,193727.76254936043
1996,273647.66679139226
1997,271112.1003237409
1998,297993.1244343394
1999,262930.7771845597
2000,286889.83521697036
2001,268696.92086042167
2002,246931.40568350718
2003,258119.98413425937
2004,265790.483133644
2005,231243.7094301229
2006,231454.54982280792
2007,257424.25004640096
2008,216216.7144166574
2009,197855.45575862215
2010,188512.1029451588
2011,149964.35191278267
2012,171341.9721601429
2013,184929.7241588535
2014,186100.68110266633
2015,189860.49304521646
2016,188480.28039795268
2017,206344.40802885976
2018,121675.94873899566
2019,131888.20862666835
2020,118827.37715851299
2021,111754.5330864183
2022,168814.10708042362
2023,143975.75913241986
2024,234183.99661752547
2025,286475.3992177903
2026,168665.51406283805
2027,153184.5926528019
2028,155704.1601939748
2029,167885.33640790542
2030,263183.56412284233
2031,219217.3885604672
2032,232287.92692499596
2033,254089.99251725394
2034,162264.69715102777
2035,218914.715006014
2036,174857.21615626346
2037,178250.4240529732
2038,281919.10189622844
2039,191350.93708007908
2040,223881.49208846135
2041,224271.80005435555
2042,198297.73226775898
2043,168734.6335205578
2044,167323.51760309594
2045,186706.57721292888
2046,150018.54711738517
2047,146257.8586382724
2048,137356.42066609577
2049,141102.03443708117
2050,176020.1404302985
2051,102642.85420109848
2052,128422.09168032152
2053,143172.73272445324
2054,80065.77437727306
2055,154000.78839232316
2056,137940.37598514775
2057,112948.44771110668
2058,192219.84087844956
2059,129952.93132559472
2060,166257.83400554844
2061,166960.23193050033
2062,130702.67099478598
2063,102826.34898892515
2064,140558.17112172543
2065,109707.51009013451
2066,153477.83839706102
2067,107323.56042294356
2068,140302.00521435073
2069,83652.03793786018
2070,102684.13590416883
2071,91280.0203690114
2072,125816.18248417984
2073,145430.9204870057
2074,176295.6987663271
2075,142587.6742903763
2076,122968.32826732479
2077,154666.6430383141
2078,126477.4047370149
2079,142221.1408597392
2080,117579.29185516245
2081,122458.02739542043
2082,132129.99202797204
2083,140347.61125932497
2084,106331.32052067675
2085,116166.42712267303
2086,137129.7143341811
2087,126314.59470963324
2088,95495.03596598016
2089,77552.79176871783
2090,121601.27267914532
2091,120514.94183962187
2092,135193.8534749871
2093,115387.9463260427
2094,105195.87525553386
2095,153006.96925802456
2096,77999.54001810966
2097,97385.56255470101
2098,150349.3995361105
2099,64719.28226837888
2100,93887.95771946745
2101,128406.27473381608
2102,132784.74147510287
2103,104841.5330752151
2104,135072.59320092207
2105,116086.31529155854
2106,62755.589689121414
2107,186428.55591636183
2108,116277.72510538864
2109,114304.13363864228
2110,129177.1583312624
2111,155790.10789289614
2112,140433.55494127146
2113,122618.93345138982
2114,120929.54613737135
2115,152929.96197221722
2116,116217.53128833084
2117,153112.71651965185
2118,126020.3441250247
2119,108461.30750609744
2120,102345.19577798729
2121,95346.13512503888
2122,108393.26016623154
2123,95582.37935378982
2124,159567.3380556342
2125,128409.50632187186
2126,141651.70501662482
2127,138155.25784449006
2128,124009.95962582897
2129,93145.4765297892
2130,145024.84387017976
2131,144934.79274890234
2132,124840.04185527937
2133,121905.8392747816
2134,123265.94777298033
2135,100800.18485124191
2136,69670.55148752514
2137,123950.8566898542
2138,137110.30694685187
2139,142908.27058914347
2140,135649.84440297977
2141,134615.46603996004
2142,122425.58390292226
2143,137262.379726112
2144,110897.14724511391
2145,137517.33942778382
2146,144535.20027165674
2147,129364.45103321566
2148,128159.68929605436
2149,139090.25444121507
2150,189332.93619315405
2151,100959.29469219824
2152,148636.05864284196
2153,145956.934878225
2154,108230.52412897223
2155,130079.2225319414
2156,245107.0094846523
2157,237957.91501365017
2158,233764.1636160132
2159,199904.15928516016
2160,174139.35693583064
2161,252531.75366101784
2162,353537.92337208276
2163,338828.58878116915
2164,224399.39836627664
2165,161262.59941367965
2166,144311.71490274143
2167,217124.2166257853
2168,198215.77422356055
2169,201991.5321783631
2170,224570.83423360175
2171,148566.87961589932
2172,141195.28301984337
2173,153325.35661440817
2174,236697.66855785344
2175,279570.93502918835
2176,283963.07367178064
2177,253230.0029575427
2178,212043.94512354588
2179,141797.04651533323
2180,251070.29510495055
2181,192516.98197317502
2182,224143.36254023403
2183,203713.05484853854
2184,124056.58685690074
2185,122026.77807156745
2186,149992.4908299485
2187,148377.87981977113
2188,147369.1157393922
2189,163686.28758509716
2190,86185.14979523716
2191,84983.27805830717
2192,88327.6252793601
2193,95472.79637508848
2194,110303.99467701235
2195,102740.50190589365
2196,99470.73776268109
2197,122612.02677916661
2198,149896.9004129622
2199,170298.79726077968
2200,130427.07913604027
2201,128393.51465593165
2202,185625.40547723867
2203,132635.31081624093
2204,161144.28056606
2205,106626.75796959871
2206,121922.43629503154
2207,184647.77970591284
2208,205390.78490342796
2209,152498.4579731662
2210,112682.40593176385
2211,117957.96471956345
2212,118251.12962045241
2213,106477.3121829793
2214,139919.39299248668
2215,99601.71149050505
2216,143869.2596762937
2217,69964.03531712973
2218,82116.00395720595
2219,74603.89880122161
2220,76235.92620950597
2221,296510.2949409567
2222,253707.07526597282
2223,235812.87276811225
2224,208017.18376176019
2225,128606.6288247784
2226,213367.4858807908
2227,201922.53951428007
2228,280085.826542269
2229,251850.02688861993
2230,165488.06537336938
2231,213255.44404519434
2232,195672.53719931768
2233,178780.83735477188
2234,246254.26807301235
2235,218654.55376405158
2236,305128.94667394477
2237,305951.5114224643
2238,235159.92690802846
2239,134301.74757595392
2240,160566.35561288608
2241,149187.58118587936
2242,128289.76852722956
2243,124694.96046040287
2244,97098.27637291302
2245,88524.54597477746
2246,142956.93210274255
2247,103827.37964083413
2248,128304.01786452482
2249,124722.00681108158
2250,132492.6971412761
2251,109385.35002069663
2252,166563.77475967217
2253,160427.69266226955
2254,172902.07153911024
2255,193121.72413119217
2256,184560.26565755942
2257,210791.2470125239
2258,161939.6687700184
2259,176536.79458097706
2260,152958.45047280515
2261,179048.73782605064
2262,192753.6826990326
2263,342478.7793919798
2264,312217.8132148792
2265,153449.205266257
2266,275287.22044581163
2267,307013.4282021793
2268,329315.7642280143
2269,158830.91900598
2270,175271.17060406297
2271,204533.65311475354
2272,185472.93708053144
2273,160482.18415331296
2274,183920.5683954139
2275,165275.88881668978
2276,172455.27458344924
2277,177897.1747327869
2278,146867.376175499
2279,119484.43008786476
2280,113772.36882476187
2281,172735.83360953964
2282,195544.62718255818
2283,97255.34873731983
2284,115080.20788242882
2285,133660.47300264734
2286,127886.57012085724
2287,317749.2152265249
2288,261235.78361587168
2289,343638.4438539707
2290,343741.9803684354
2291,307961.64755547384
2292,323716.36127403914
2293,345766.5022032874
2294,306140.9671565183
2295,330235.00912149675
2296,296526.1331119719
2297,304212.2106824383
2298,276695.7268187248
2299,298278.7014542651
2300,324048.2923832806
2301,261363.43552616838
2302,256085.73720808735
2303,254302.71994183894
2304,245369.10586971234
2305,175590.36842443913
2306,177941.44594106602
2307,197329.20674131147
2308,228558.53973050887
2309,255152.7860403535
2310,196042.85705914677
2311,202736.04400157797
2312,189383.4416671166
2313,179030.0281922282
2314,165268.81475966197
2315,177716.23881011477
2316,185194.37139327012
2317,197845.16006907533
2318,182101.23865035974
2319,182487.78561968147
2320,182672.79953725747
2321,244535.85632906103
2322,177135.40396548226
2323,174458.6667529352
2324,176692.77258199503
2325,213292.340791597
2326,167216.91092494997
2327,213031.68494923765
2328,234808.09404654044
2329,185939.311559057
2330,180073.7080895668
2331,312109.37615857186
2332,316962.0058274338
2333,329722.99059573695
2334,266866.0038468237
2335,281624.7463219603
2336,330781.0449888556
2337,212044.8234803288
2338,309117.98140624235
2339,239210.093786916
2340,336394.5681065072
2341,231650.52442020335
2342,242422.69908521406
2343,223359.30011949944
2344,233841.15332136664
2345,242971.95108727922
2346,219886.89039026055
2347,194253.84514426067
2348,237920.82659001395
2349,196789.69496200036
2350,275738.22252004634
2351,259472.8845674242
2352,249118.39577284077
2353,258180.6570606803
2354,137391.52120355522
2355,149449.22921981834
2356,151056.7000528129
2357,195320.65090457464
2358,190526.24483417388
2359,130384.62646873962
2360,120899.13889633556
2361,144241.5986609347
2362,267382.7413825752
2363,133198.5562916224
2364,147236.54779063305
2365,217856.5724916039
2366,190220.64222998417
2367,231593.99770527097
2368,210446.90191802295
2369,229392.68279381402
2370,162233.4375690892
2371,162514.5704312152
2372,184113.3184976237
2373,272244.2418673416
2374,322285.10609158344
2375,244477.85769080636
2376,217230.74235649523
2377,239028.73433777696
2378,145680.9599039776
2379,185792.26822485658
2380,143787.55743237268
2381,163153.88141192085
2382,176015.84647885928
2383,209462.93739448526
2384,255071.607474913
2385,159375.13047668585
2386,130776.78206060301
2387,132503.4218863542
2388,102213.47477441929
2389,127517.59557287283
2390,131228.11745147317
2391,133708.99367841834
2392,115571.6833198794
2393,172207.77981163154
2394,138449.1524079469
2395,188784.4798171209
2396,146119.27322097975
2397,177706.1958150229
2398,128980.09288171658
2399,60069.968641035535
2400,62748.7461103346
2401,108711.16598885285
2402,137434.14100513884
2403,141901.81811452901
2404,146170.38900297033
2405,156588.95605729037
2406,136705.88559600757
2407,125587.31538749413
2408,132155.93248396312
2409,124447.30357361639
2410,159016.49769831347
2411,117643.00402782517
2412,147692.00888377472
2413,130619.47907643582
2414,136841.04541655365
2415,132512.91499795695
2416,112650.3500120878
2417,125730.40534234751
2418,128912.5744285164
2419,122887.95061381439
2420,122232.12271834948
2421,139181.80921676575
2422,104687.72098366432
2423,124187.36927325254
2424,149416.715101777
2425,171390.3052396136
2426,143329.70696165715
2427,127134.59733714255
2428,164425.1753109197
2429,122575.79110525905
2430,137515.5756569706
2431,101926.39372114616
2432,137991.62271225452
2433,145426.8535712971
2434,134188.32273223
2435,141503.73484022252
2436,108119.93556085134
2437,110206.6292954443
2438,121274.76968237438
2439,123026.25544921552
2440,121533.18243052295
2441,93473.61977870786
2442,96455.85752443234
2443,114971.24757616108
2444,126359.64358348538
2445,84859.56456478531
2446,130543.4683621415
2447,177259.3592532793
2448,152791.79808448371
2449,105143.2643797023
2450,143562.20248421447
2451,127075.6289949678
2452,178799.0374233925
2453,105081.08132416209
2454,122419.70055279724
2455,112613.61260551903
2456,138057.46084009577
2457,117844.5527989646
2458,115018.09310002589
2459,113027.09655847214
2460,142559.3312874298
2461,122115.03341319408
2462,135152.1160721353
2463,114302.39731790518
2464,163260.08262798653
2465,127350.75227477432
2466,114336.06343733103
2467,134723.9591388463
2468,81270.03119485348
2469,77894.12298629609
2470,176135.1626415694
2471,186017.55243561388
2472,146413.21427821746
2473,129203.73332923587
2474,89868.08313240083
2475,200445.6431530233
2476,109830.02139692644
2477,122999.82159194075
2478,151548.16371092325
2479,101875.93949038937
2480,136053.56758420877
2481,109882.47137651718
2482,135349.8986644999
2483,114386.29982870557
2484,125297.6104809088
2485,129089.5809923138
2486,142915.78987039457
2487,164273.16361457985
2488,149830.94472271495
2489,156562.43663087575
2490,146300.18856817033
2491,91136.86040763755
2492,171902.00350638718
2493,141480.57748465694
2494,141555.98224286418
2495,85817.98765381587
2496,183172.22537264656
2497,148075.12811415942
2498,116979.40641967762
2499,94943.69914116987
2500,133235.52857275942
2501,137949.43381989445
2502,143401.95177440756
2503,104688.4258367418
2504,176481.38354353918
2505,231151.52214123768
2506,265931.9231713871
2507,280329.0623219233
2508,262442.5990585021
2509,217154.7184678812
2510,238266.53245001513
2511,178749.3829934979
2512,215149.73305955384
2513,219275.86613588422
2514,190993.14032326115
2515,151371.5477063454
2516,178394.70896071565
2517,140693.01806197898
2518,151725.30711304053
2519,208363.39106964495
2520,208490.14260224675
2521,191264.6383593709
2522,218748.08183004308
2523,128631.73642564457
2524,133211.90521991323
2525,142799.54257160678
2526,131590.24440364103
2527,108121.22524426827
2528,127732.51649357207
2529,131064.3061017348
2530,115345.36706871357
2531,258325.7132170434
2532,229135.59570436485
2533,199473.28062119146
2534,231972.71495177675
2535,301324.71750768344
2536,217288.01705980254
2537,227266.25918399263
2538,188521.54092295817
2539,183995.93178189284
2540,177585.96295025974
2541,180143.4644841618
2542,169310.82948266555
2543,131551.65180271037
2544,123092.49173880463
2545,130776.9375407083
2546,140052.00516910717
2547,132070.43692439405
2548,162596.80331506112
2549,174382.12591833938
2550,355215.595701067
2551,142980.9950379066
2552,125155.15363654017
2553,77245.71895947494
2554,116623.38564967884
2555,109584.97509916713
2556,99249.30804447341
2557,115206.24210738018
2558,144010.65649256794
2559,116788.71535889129
2560,140051.29252008448
2561,117119.85766833235
2562,113373.92453156887
2563,135474.29665323085
2564,179551.59883923776
2565,109817.73965563244
2566,150160.71428817636
2567,125109.58022619504
2568,156045.83398554576
2569,174712.5257338353
2570,115379.43802257512
2571,191779.88077746922
2572,160047.71919046598
2573,176113.11958297287
2574,233627.58246643134
2575,130783.74990343167
2576,130069.49844755953
2577,137710.5783088363
2578,97768.36974690773
2579,79546.76586875675
2580,131837.35421100166
2581,137384.07814481648
2582,116470.48321445186
2583,272260.17540452897
2584,167986.37867669683
2585,186761.05362715197
2586,226419.80240608344
2587,220833.76231764042
2588,134550.8537849756
2589,144976.04953563193
2590,220303.34586536285
2591,171640.39322362898
2592,221984.0255068092
2593,255761.55541558596
2594,173501.60703230542
2595,181618.75233468376
2596,291041.80404374335
2597,194355.34939602495
2598,271207.03092007333
2599,273992.7544932301
2600,112970.70819230698
2601,152607.58162662934
2602,84732.60127585418
2603,89921.36242695435
2604,86682.72454525142
2605,87104.37764908827
2606,144595.60843247522
2607,173980.0498828685
2608,176747.54323444248
2609,157691.91006561148
2610,106185.42576334625
2611,109425.9700900834
2612,158179.52926630634
2613,126782.50740298671
2614,127741.09981238068
2615,145937.77731661362
2616,136945.05026231575
2617,157241.46052740794
2618,156220.16037384619
2619,179675.53732574484
2620,184753.27981740554
2621,185550.8123393722
2622,193543.34098312893
2623,245848.0468672954
2624,263718.97169337823
2625,255427.60826948856
2626,169375.401625761
2627,166371.8637838737
2628,335906.6002815817
2629,324188.0905481688
2630,317923.2275650231
2631,346243.5821871854
2632,304439.77388734394
2633,306170.2861784133
2634,317052.75341206236
2635,150110.9009448149
2636,191160.97247247587
2637,162787.13997408104
2638,269047.1578018089
2639,182291.62147390694
2640,150642.21100855834
2641,108394.99099164692
2642,201065.68975965545
2643,100918.25127602585
2644,130600.776906101
2645,100374.56417604457
2646,92902.82560874622
2647,98843.42095478567
2648,140445.38481134665
2649,145675.7706696721
2650,132123.02980902643
2651,144517.32671521904
2652,355113.70554348873
2653,243633.82284617354
2654,250065.91971294137
2655,315639.66880244616
2656,291004.08174291236
2657,317772.1426437628
2658,289232.4759275415
2659,309141.801159028
2660,327609.2358572862
2661,298052.1679987386
2662,311688.55351077503
2663,288609.3476342342
2664,246810.5836413309
2665,311063.08832726924
2666,261158.5422425318
2667,174770.83953671413
2668,180472.71097897395
2669,187253.5886204777
2670,292132.2206021622
2671,182664.94259650543
2672,190886.72836049
2673,206599.7553315289
2674,213368.7920547007
2675,158550.13699861008
2676,176873.6488929293
2677,206571.6182473444
2678,272078.68577459117
2679,275265.19240707305
2680,302092.2571042577
2681,331194.5034103711
2682,314039.2121644466
2683,320010.77071316197
2684,293059.87067543407
2685,285236.76313344133
2686,255545.64175108547
2687,301112.26715239877
2688,238108.34621992565
2689,205427.08095949155
2690,351429.2543077407
2691,191078.75800382067
2692,140090.7341133141
2693,200282.23712553742
2694,138680.65641708462
2695,187974.78807590893
2696,185141.90288194967
2697,203689.2939062122
2698,202498.86010191907
2699,185995.43818453752
2700,160940.05461864054
2701,163434.22901348353
2702,109639.5900914073
2703,136388.0669551431
2704,136785.60367286942
2705,117585.47983251244
2706,120802.61455628021
2707,124001.0645976902
2708,130247.25704329203
2709,107318.41196435015
2710,126127.77576287481
2711,198163.7611559944
2712,333709.91662830464
2713,155558.95997809168
2714,146920.69026162225
2715,171323.38656018712
2716,151616.41926850303
2717,185879.80841094398
2718,221572.72982746607
2719,154335.2536051276
2720,175839.20783445373
2721,141125.26723760797
2722,158947.62335086512
2723,146761.9444044532
2724,133108.73971634798
2725,127200.31146887124
2726,146477.52802098813
2727,173767.83510858
2728,160618.1464550044
2729,143344.2717299813
2730,139551.6171078205
2731,115544.37554998607
2732,122175.28525365959
2733,156027.8222937042
